Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA_50,SMA_200,Text,Subjectivity,Polarity,Compound,Negative,Neutral,Positive,x,y
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['us', 'stocks', 'nasdaq', 'rose', 'as', 'tesla', 'posted', 'strong', 'earnings']",0.8416666666666666,0.5166666666666666,0.5106,0.0,0.708,0.292,-15.224357,-0.054749306
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['rpt', 'update', 'ford', 'to', 'buy', 'cheaper', 'catl', 'ev', 'batteries', 'to', 'catch', 'tesla']",0.0,0.0,0.0,0.0,1.0,0.0,2.5552392,-0.6253077
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['nasdaq', 'head', 'for', 'rd', 'straight', 'day', 'of', 'gains', 'on', 'better', 'corporate', 'earnings', 'than', 'feared']",0.3,0.2333333333333333,0.4588,0.143,0.536,0.321,23.463942,-0.1134952
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['im', 'silicon', 'valley', 'pro', 'and', 'my', 'advice', 'to', 'elon', 'musk', 'is', 'to', 'stop', 'his', 'courtroom', 'gameplaying', 'over', 'twitter']",0.0,0.0,-0.296,0.099,0.901,0.0,31.716593,-0.32003018
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['crypto', 'altcoins', 'outperform', 'as', 'tesla', 'sales', 'weigh', 'on', 'bitcoin']",0.0,0.0,0.0,0.0,1.0,0.0,-15.125545,0.5032915
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['did', 'tesla', 'really', 'crush', 'earnings']",0.2,0.2,-0.2247,0.321,0.679,0.0,-25.901814,-0.010719057
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['us', 'stocks', 'nasdaq', 'ride', 'higher', 'on', 'tesla', 'gains']",0.5,0.25,0.34,0.0,0.789,0.211,-29.57121,0.58687586
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['did', 'elon', 'musk', 'comments', 'support', 'or', 'hurt', 'meme', 'tokens', 'yesterday']",0.0,0.0,-0.1779,0.241,0.567,0.191,34.099163,0.022928322
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'cybertruck', 'niche', 'product', 'that', 'will', 'not', 'be', 'like', 'the', 'ford', 'analyst']",0.0,0.0,-0.2755,0.14,0.86,0.0,15.310409,-0.2351543
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['microsoft', 'google', 'are', 'latest', 'tech', 'giants', 'to', 'hit', 'brakes', 'on', 'hiring']",0.9,0.5,0.0,0.0,1.0,0.0,8.507662,-1.0956224
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'pricing', 'themselves', 'out', 'of', 'the', 'sweet', 'spot', 'of', 'demand', 'analyst', 'says']",0.65,0.35,0.3612,0.103,0.69,0.207,2.069464,-0.055876765
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['these', 'are', 'the', 'best', 'ev', 'stocks', 'to', 'buy', 'and', 'watch', 'now']",0.3,1.0,0.6369,0.0,0.704,0.296,-36.755703,0.04637146
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'gains', 'traction', 'as', 'it', 'drives', 'out', 'of', 'earnings', 'report']",0.0,0.0,0.34,0.0,0.789,0.211,-28.535105,0.12264575
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['analysts', 'options', 'traders', 'react', 'to', 'tesla', 'earnings', 'beat']",0.0,0.0,0.0,0.0,1.0,0.0,-11.832204,-0.23016469
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['bitcoin', 'falls', 'on', 'news', 'that', 'musk', 'tesla', 'sold', 'of', 'its', 'btc', 'last', 'quarter']",0.06666666666666667,0.0,0.0,0.0,1.0,0.0,-20.452105,-0.27990627
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'earnings', 'what', 'happened', 'with', 'tsla']",0.0,0.0,0.0,0.0,1.0,0.0,-33.626972,-0.20239107
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['bitcoin', 'trades', 'below', 'following', 'ecb', 'rate', 'hike']",0.1,0.0,0.0,0.0,1.0,0.0,12.697931,-0.6113379
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'beats', 'earnings', 'estimates', 'and', 'sells', 'bitcoin', 'is', 'the', 'stock', 'buy']",0.0,0.0,0.0,0.0,1.0,0.0,-37.454784,-0.3429058
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['stocks', 'mixed', 'after', 'earnings', 'european', 'central', 'bank', 'rate', 'hike']",0.16666666666666666,0.0,0.0,0.0,1.0,0.0,12.337086,-0.260073
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['after', 'tesla', 'impressive', 'results', 'here', 'the', 'play']",1.0,1.0,0.6908,0.0,0.467,0.533,-18.875788,0.10303849
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['why', 'tesla', 'stock', 'is', 'gaining', 'ground', 'today']",0.0,0.0,0.4215,0.0,0.682,0.318,-28.910372,0.45379245
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'ev', 'pricing', 'strikes', 'bullish', 'tone', 'for', 'the', 'stock', 'analyst', 'says']",0.0,0.0,-0.3612,0.185,0.815,0.0,-12.099006,0.24634233
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['why', 'bitcoin', 'ethereum', 'and', 'dogecoin', 'are', 'falling', 'today']",0.0,0.0,-0.1531,0.186,0.814,0.0,-16.20734,-0.35997337
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'beats', 'earnings', 'estimates', 'again', 'but', 'did', 'it', 'change', 'many', 'minds', 'on', 'wall', 'street']",0.5,0.5,0.0,0.0,1.0,0.0,22.117067,0.23652565
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['us', 'stocks', 'tesla', 'keeps', 'nasdaq', 'afloat', 'at', 'forecast', 'weighs', 'on']",0.1,0.0,0.0,0.0,1.0,0.0,6.4996204,-0.8204086
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['crude', 'oil', 'falls', 'on', 'demand', 'concerns', 'bitcoin', 'falls', 'below']",1.0,-0.7,-0.6369,0.426,0.574,0.0,12.818139,-0.08823936
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['rivian', 'ceo', 'eyes', 'expansion', 'into', 'broader', 'range', 'of', 'commercial', 'electric', 'vehicles']",0.0,0.0,0.0,0.0,1.0,0.0,31.542582,-0.14617133
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['dow', 'jones', 'falls', 'as', 'ecb', 'raises', 'rates', 'tesla', 'surges', 'on', 'strong', 'earnings']",0.7333333333333333,0.4333333333333333,0.5106,0.0,0.769,0.231,3.2875576,-0.09243211
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'ceo', 'elon', 'musks', 'net', 'worth', 'is', 'down', 'billion', 'this', 'year']",0.12962962962962965,0.048148148148148134,0.2263,0.0,0.84,0.16,-10.7697,-0.46644694
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['teslas', 'musk', 'signals', 'optimism', 'on', 'end', 'to', 'supply', 'chain', 'hell']",0.0,0.0,-0.2732,0.286,0.497,0.217,7.0781565,-0.12057306
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'stock', 'leaps', 'on', 'earnings', 'beat', 'elon', 'musk', 'muses', 'on', 'bitcoin', 'sale', 'embarrassing', 'car', 'prices']",0.0,0.0,-0.3818,0.148,0.852,0.0,-19.298689,0.37251863
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'microstrategy', 'block', 'face', 'hit', 'from', 'bitcoin']",0.0,0.0,-0.4404,0.326,0.674,0.0,-5.4567175,-0.8807504
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'revenue', 'grows', 'sells', 'bitcoin']",0.0,0.0,0.0,0.0,1.0,0.0,-26.788605,-0.082749024
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'shares', 'climb', 'after', 'car', 'maker', 'got', 'tough', 'quarter', 'out', 'of', 'the', 'way', 'and', 'as', 'wall', 'street', 'eyes', 'production', 'ramp', 'ups']",0.8333333333333334,-0.3888888888888889,0.1779,0.066,0.837,0.097,35.75146,0.28496242
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'surpasses', 'earnings', 'estimates', 'sells', 'of', 'its', 'bitcoin']",0.0,0.0,0.0,0.0,1.0,0.0,-35.578476,0.30329084
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['musk', 'draws', 'shock', 'and', 'sympathy', 'on', 'reddit', 'after', 'tesla', 'sold', 'bitcoins']",0.0,0.0,-0.0258,0.184,0.638,0.177,10.978369,-0.5084498
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['bitcoin', 'slides', 'but', 'the', 'crypto', 'market', 'is', 'worth', 'trillion', 'again', 'even', 'as', 'tesla', 'sells', 'out']",0.1,0.3,0.3291,0.0,0.856,0.144,-4.6035047,-1.3450129
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['dow', 'jones', 'futures', 'fall', 'with', 'market', 'rally', 'still', 'missing', 'this', 'tesla', 'rises', 'on', 'earnings']",0.05,-0.2,-0.296,0.145,0.855,0.0,-28.964376,-0.44290307
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['teslas', 'margins', 'shrink', 'despite', 'embarrassing', 'price', 'increases', 'putting', 'elon', 'musk', 'in', 'tough', 'spot']",0.8333333333333334,-0.3888888888888889,0.1739,0.096,0.765,0.139,29.854528,-0.31497076
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['dow', 'jones', 'futures', 'market', 'rally', 'still', 'missing', 'this', 'tesla', 'rises', 'on', 'earnings']",0.05,-0.2,-0.296,0.167,0.833,0.0,-24.880045,-0.2556884
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['stocks', 'steady', 'before', 'ecb', 'rate', 'liftoff', 'euro', 'gains', 'markets', 'wrap']",0.5,0.16666666666666666,0.34,0.0,0.789,0.211,29.223553,0.4071845
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'at', 'ford', 'and', 'more', 'of', 'thursdays', 'stock', 'market', 'movers']",0.5,0.5,0.0,0.0,1.0,0.0,-29.700758,0.3834501
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['stock', 'market', 'news', 'live', 'updates', 'stock', 'futures', 'slip', 'as', 'companies', 'report', 'mixed', 'results']",0.375,0.06818181818181818,0.0,0.0,1.0,0.0,18.317682,0.42948496
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'profit', 'soars', 'and', 'more', 'strong', 'growth', 'is', 'on', 'the', 'way']",0.6166666666666667,0.4666666666666667,0.8545,0.0,0.461,0.539,-29.592007,-0.39143822
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'rival', 'plans', 'to', 'launch', 'the', 'most', 'affordable', 'ev', 'on', 'market']",0.5,0.5,0.0,0.0,1.0,0.0,-18.863977,-0.19314098
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['its', 'crunch', 'day', 'in', 'europe', 'why', 'it', 'matters', 'for', 'investors']",0.0,0.0,0.0258,0.0,0.916,0.084,-18.30046,-0.4459567
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'ceo', 'elon', 'musk', 'sees', 'inflation', 'declining', 'towards', 'the', 'end', 'of', 'this', 'year']",0.0,0.0,0.0,0.0,1.0,0.0,7.02373,-0.025196834
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'sold', 'most', 'of', 'its', 'bitcoin', 'to', 'shore', 'up', 'carmakers', 'liquidity']",0.5,0.5,0.0,0.0,1.0,0.0,-13.790584,0.3054723
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['stocks', 'edge', 'lower', 'tesla', 'united', 'airlines', 'carnival', 'and', 'ford', 'in', 'focus', 'five', 'things', 'to', 'know']",0.0,0.0,0.1531,0.122,0.722,0.156,20.887045,-0.36657658
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['bargain', 'stocks', 'cathie', 'wood', 'loves']",0.0,0.0,0.6705,0.0,0.353,0.647,-4.926743,0.09409712
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['musk', 'sees', 'potential', 'for', 'tesla', 'to', 'emerge', 'from', 'supply', 'chain', 'hell']",1.0,0.0,-0.6808,0.315,0.685,0.0,7.9495525,-0.48543382
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['lithium', 'refining', 'is', 'license', 'to', 'print', 'money', 'musk', 'says']",0.0,0.0,0.0,0.0,1.0,0.0,6.4419193,-0.045589183
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'sells', 'most', 'of', 'its', 'bitcoin', 'holdings']",0.5,0.5,0.0,0.0,1.0,0.0,-35.352654,0.40253478
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['bitcoin', 'dragged', 'down', 'further', 'on', 'weak', 'stocks', 'in', 'asia', 'tesla', 'sales']",0.4712962962962963,-0.17685185185185184,-0.4767,0.313,0.687,0.0,-12.919217,-0.4282729
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'tsla', 'earnings', 'call', 'transcript']",0.0,0.0,0.0,0.0,1.0,0.0,-24.626768,0.10349595
2022-07-21,255.106674,273.266663,254.866669,271.706665,271.706665,142032300,0.0978047070707071,237.72206699999998,302.779816055,"['tesla', 'sells', 'of', 'its', 'bitcoin', 'holdings', 'but', 'not', 'any', 'dogecoin', 'musk', 'says']",0.0,0.0,0.0,0.0,1.0,0.0,-24.491804,0.44989425
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['tesla', 'gets', 'exclusive', 'drive', 'through', 'line', 'at', 'mexico', 'border', 'volkswagen', 'ceo', 'steps', 'down']",0.2888888888888889,-0.15555555555555559,0.128,0.0,0.903,0.097,35.937607,-0.20005883
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['snap', 'craters', 'as', 'sales', 'disappoint', 'erases', 'billion', 'from', 'peers']",0.0,0.0,-0.4019,0.252,0.748,0.0,17.81087,-0.71304965
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['alphabet', 'stock', 'split', 'lands', 'with', 'thud', 'in', 'worry', 'filled', 'market']",0.9,0.4,-0.4404,0.225,0.775,0.0,16.490202,-0.07346463
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['arkk', 'has', 'worst', 'trading', 'day', 'in', 'nine', 'sessions']",1.0,-1.0,-0.6249,0.369,0.631,0.0,13.959555,-0.23963653
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['herbert', 'diess', 'volkswagen', 'disruptor', 'in', 'chief', 'runs', 'out', 'of', 'road']",0.0,0.0,0.0,0.0,1.0,0.0,18.130362,-0.49338064
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['newsmaker', 'herbert', 'diess', 'volkswagen', 'disruptor', 'in', 'chief', 'runs', 'out', 'of', 'road']",0.0,0.0,0.0,0.0,1.0,0.0,22.78331,0.04041781
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['tesla', 'has', 'the', 'largest', 'short', 'in', 'the', 'market', 'at', 'nearly', 'billion']",0.35,0.05,0.0,0.0,1.0,0.0,-34.6481,-0.024651527
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['dow', 'jones', 'falls', 'nasdaq', 'slammed', 'on', 'snap', 'earnings', 'twitter', 'up', 'as', 'it', 'blames', 'elon', 'musk', 'for', 'this']",0.0,0.0,-0.4019,0.144,0.856,0.0,-29.132423,-0.5060527
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['elon', 'musks', 'longtime', 'frenemy', 'herbert', 'diess', 'sacked', 'as', 'ceo', 'of', 'volkswagen']",0.0,0.0,0.0,0.0,1.0,0.0,17.703625,-0.0406977
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['gold', 'gains', 'as', 'investors', 'weigh', 'growth', 'concerns', 'palladium', 'jumps']",0.0,0.0,0.6124,0.0,0.583,0.417,6.3651977,-0.6209215
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['tesla', 'billion', 'rally', 'costs', 'short', 'sellers', 'at', 'least', 'billion']",0.35,-0.15,0.0,0.0,1.0,0.0,7.7324233,-0.98478836
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['why', 'tesla', 'shares', 'are', 'up', 'on', 'market', 'down', 'day']",0.2888888888888889,-0.15555555555555559,0.296,0.0,0.804,0.196,-36.002583,0.2763357
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['bitcoin', 'and', 'twitter', 'are', 'black', 'eyes', 'for', 'tesla', 'wedbush', 'dan', 'ives', 'explains']",0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0,-0.8123947,0.089160495
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['elon', 'musk', 'says', 'im', 'rubber', 'twitters', 'glue', 'after', 'social', 'media', 'company', 'blames', 'him', 'for', 'declining', 'revenue']",0.06666666666666667,0.03333333333333333,-0.4019,0.153,0.847,0.0,38.08552,0.27190736
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['tesla', 'has', 'people', 'in', 'china', 'talking', 'for', 'the', 'wrong', 'reasons']",0.9,-0.5,-0.4767,0.256,0.744,0.0,-10.3144045,0.30440906
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['the', 'force', 'that', 'can', 'lift', 'stocks', 'but', 'wreck', 'you']",0.0,0.0,-0.5927,0.325,0.675,0.0,-6.8701434,-0.74483335
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['stock', 'market', 'rally', 'breaks', 'higher', 'tesla', 'netflix', 'snap', 'united', 'airlines', 'key', 'earnings', 'weekly', 'review']",0.75,0.125,0.4215,0.0,0.823,0.177,10.637654,-0.13876465
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['buzz', 'aldrin', 'items', 'up', 'for', 'auction', 'tesla', 'gets', 'own', 'lane', 'at', 'mexico', 'border', 'disney', 'adds', 'rated', 'movies']",1.0,0.6,0.0,0.0,1.0,0.0,39.31199,0.07053605
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['explosive', 'stocks', 'to', 'buy', 'right', 'now']",0.5357142857142857,0.2857142857142857,0.0,0.0,1.0,0.0,-33.890312,-0.35412714
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['gms', 'cadillac', 'debuts', 'luxury', 'celestiq', 'electric', 'vehicle']",0.0,0.0,0.0,0.0,1.0,0.0,23.133919,0.14749987
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['snap', 'earnings', 'were', 'in', 'an', 'online', 'ad', 'market', 'recession', 'analyst', 'says']",0.0,0.0,-0.4215,0.219,0.781,0.0,4.388782,-0.79089236
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['tesla', 'textbook', 'breakout', 'is', 'sign', 'of', 'things', 'to', 'come']",0.0,0.0,0.0,0.0,1.0,0.0,-4.104798,-0.5788072
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'sales', 'miss', 'estimates', 'amid', 'takeover', 'battle', 'with', 'musk']",0.0,0.0,-0.4939,0.375,0.625,0.0,-11.816127,-0.10144306
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'posts', 'surprise', 'loss', 'linked', 'to', 'elon', 'musk', 'takeover', 'uncertainty']",0.0,0.0,-0.3818,0.318,0.541,0.142,-1.7256601,-0.22997582
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['market', 'check', 'dow', 'leads', 'indices', 'energy', 'stocks', 'gain', 'wheat', 'futures', 'fall']",0.0,0.0,0.6705,0.0,0.621,0.379,17.99186,-0.04430219
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['dow', 'jones', 'rises', 'tech', 'stocks', 'slip', 'as', 'snap', 'crashes', 'on', 'earnings']",0.0,0.0,0.0,0.0,1.0,0.0,-30.375458,0.1670998
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['here', 'the', 'next', 'stock', 'split', 'stock', 'to', 'buy', 'after', 'alphabet']",0.0,0.0,0.0,0.0,1.0,0.0,-35.43573,-0.32400942
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['stock', 'market', 'news', 'for', 'jul']",0.0,0.0,0.0,0.0,1.0,0.0,-35.053986,-0.4435155
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'blames', 'elon', 'musk', 'for', 'loss']",0.0,0.0,-0.6124,0.5,0.5,0.0,-36.932766,-0.12140161
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'reports', 'earnings', 'miss', 'citing', 'elon', 'musk', 'takeover', 'bid']",0.0,0.0,-0.1531,0.167,0.833,0.0,-9.538031,0.3318197
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['stocks', 'to', 'buy', 'now', 'according', 'to', 'david', 'einhorns', 'greenlight', 'capital']",0.0,0.0,0.0,0.0,1.0,0.0,11.991053,-0.78091466
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['companies', 'that', 'just', 'smashed', 'earnings', 'estimates']",0.0,0.0,0.0,0.0,1.0,0.0,-3.1558409,-0.58082753
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'swings', 'to', 'loss', 'but', 'the', 'focus', 'is', 'still', 'on', 'the', 'elon', 'musk', 'case']",0.0,0.0,-0.1655,0.105,0.895,0.0,-32.752274,0.021434262
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['dow', 'jones', 'futures', 'snap', 'crash', 'hits', 'online', 'giants', 'after', 'tesla', 'drives', 'market', 'rally', 'higher']",0.5,0.25,-0.4019,0.172,0.828,0.0,1.4101387,-0.52750176
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['twitter', 'misses', 'expectations', 'blames', 'economy', 'and', 'elon', 'musk']",0.0,0.0,-0.5574,0.397,0.603,0.0,-23.820684,0.06900981
2022-07-22,276.220001,280.786682,270.713318,272.243347,272.243347,103472700,0.0019752257457505973,237.83333408,302.840049515,"['dow', 'jones', 'futures', 'fall', 'snap', 'crash', 'hits', 'online', 'giants', 'after', 'tesla', 'drives', 'market', 'rally', 'higher']",0.5,0.25,-0.4019,0.162,0.838,0.0,11.264619,-0.9974968
